X,CH1,Start,Increment,
Sequence,Volt,-3.000000e-01,5.000000e-06
149,-1.12e-01,
150,-2.32e-01,
151,1.60e-01,
152,8.00e-02,
153,9.60e-02,
154,2.40e-02,
155,-1.92e-01,
156,2.32e-01,
157,1.20e-01,
158,-3.20e-02,
159,9.60e-02,
160,6.40e-02,
161,-1.12e-01,
162,7.20e-02,
163,-2.56e-01,
164,1.84e-01,
165,-2.32e-01,
166,-8.00e-03,
167,-8.00e-03,
168,4.80e-02,
169,4.80e-02,
170,-7.20e-02,
171,8.00e-03,
172,-8.00e-03,
173,-2.48e-01,
174,5.60e-02,
175,2.32e-01,
176,4.80e-02,
177,6.40e-02,
178,-5.20e-01,
179,-2.08e-01,
180,-1.36e-01,
181,-2.40e-02,
182,-1.12e-01,
183,-4.80e-02,
184,3.44e-01,
185,-1.52e-01,
186,4.80e-02,
187,9.60e-02,
188,1.52e-01,
189,1.92e-01,
190,2.96e-01,
191,-4.80e-02,
192,-3.04e-01,
193,-1.12e-01,
194,5.60e-02,
195,1.20e-01,
196,-2.56e-01,
197,1.60e-01,
198,-5.60e-02,
199,7.20e-02,
200,-1.36e-01,
201,1.60e-02,
202,6.40e-02,
203,1.12e-01,
204,-2.56e-01,
205,-1.52e-01,
206,5.60e-02,
207,1.04e-01,
208,2.72e-01,
209,-3.20e-02,
210,-1.60e-02,
211,1.04e-01,
212,8.00e-03,
213,-8.80e-02,
214,-5.60e-02,
215,2.32e-01,
216,1.60e-02,
217,1.84e-01,
218,2.40e-02,
219,-1.12e-01,
220,1.12e-01,
221,1.60e-02,
222,2.40e-02,
223,9.60e-02,
224,-4.80e-02,
225,8.00e-03,
226,-3.36e-01,
227,7.20e-02,
228,1.36e-01,
229,1.76e-01,
230,2.64e-01,
231,6.40e-02,
232,-1.52e-01,
233,-4.80e-02,
234,2.32e-01,
235,-2.88e-01,
236,1.04e-01,
237,2.32e-01,
238,-2.48e-01,
239,1.60e-02,
240,-2.56e-01,
241,1.12e-01,
242,3.36e-01,
243,-8.80e-02,
244,-1.84e-01,
245,1.36e-01,
246,1.20e-01,
247,2.00e-01,
248,-2.32e-01,
249,-1.28e-01,
250,-1.36e-01,
251,-2.32e-01,
252,2.96e-01,
253,-2.48e-01,
254,4.00e-01,
255,2.40e-02,
256,1.12e-01,
257,3.60e-01,
258,8.00e-03,
259,6.40e-02,
260,1.52e-01,
261,2.00e-01,
262,2.96e-01,
263,6.40e-02,
264,-1.92e-01,
265,-3.60e-01,
266,-6.40e-02,
267,1.60e-02,
268,-1.76e-01,
269,2.56e-01,
270,1.12e-01,
271,-2.08e-01,
272,-1.68e-01,
273,-1.60e-02,
274,-1.68e-01,
275,-6.40e-02,
276,1.12e-01,
277,-1.12e-01,
278,-3.20e-02,
279,-1.60e-02,
280,-3.20e-02,
281,-1.60e-02,
282,-2.64e-01,
283,1.52e-01,
284,-2.24e-01,
285,2.80e-01,
286,2.72e-01,
287,-8.80e-02,
288,-1.12e-01,
289,-2.24e-01,
290,-7.20e-02,
291,8.00e-03,
292,8.00e-02,
293,-1.52e-01,
294,1.76e-01,
295,8.00e-02,
296,3.12e-01,
297,-8.00e-03,
298,-2.56e-01,
299,-1.68e-01,
300,-1.60e-02,
301,-7.20e-02,
302,-3.20e-02,
303,-2.40e-02,
304,-6.40e-02,
305,-4.56e-01,
306,1.84e-01,
307,-1.52e-01,
308,-1.28e-01,
309,1.20e-01,
310,-7.20e-02,
311,1.20e-01,
312,-4.80e-02,
313,-1.44e-01,
314,2.56e-01,
315,1.52e-01,
316,-1.76e-01,
317,1.60e-01,
318,3.60e-01,
319,1.36e-01,
320,1.44e-01,
321,3.20e-02,
322,-2.40e-02,
323,-7.20e-02,
324,7.20e-02,
325,9.60e-02,
326,7.20e-02,
327,-9.60e-02,
328,-1.36e-01,
329,-1.60e-02,
330,1.76e-01,
331,5.60e-02,
332,-1.04e-01,
333,5.84e-01,
334,3.20e-02,
335,3.20e-02,
336,-2.40e-02,
337,-1.04e-01,
338,-3.04e-01,
339,-8.00e-03,
340,-9.60e-02,
341,1.36e-01,
342,-1.36e-01,
343,3.20e-02,
344,-2.40e-02,
345,4.80e-02,
346,3.20e-01,
347,8.00e-02,
348,-5.60e-02,
349,1.36e-01,
350,-7.20e-02,
351,9.60e-02,
352,1.92e-01,
353,1.76e-01,
354,1.60e-02,
355,5.60e-02,
356,2.64e-01,
357,-5.60e-02,
358,-8.80e-02,
359,1.20e-01,
360,1.04e-01,
361,-4.80e-02,
362,2.40e-02,
363,-2.96e-01,
364,4.80e-02,
365,4.80e-02,
366,2.16e-01,
367,3.84e-01,
368,1.44e-01,
369,-8.00e-03,
370,9.60e-02,
371,8.00e-02,
372,1.44e-01,
373,1.04e-01,
374,1.84e-01,
375,-1.12e-01,
376,-1.12e-01,
377,1.60e-02,
378,4.80e-02,
379,2.80e-01,
380,9.60e-02,
381,-1.52e-01,
382,-9.60e-02,
383,-2.16e-01,
384,1.84e-01,
385,3.20e-02,
386,-4.80e-02,
387,2.24e-01,
388,1.60e-02,
389,-8.00e-03,
390,-1.76e-01,
391,-1.68e-01,
392,-1.60e-02,
393,-7.20e-02,
394,1.36e-01,
395,1.12e-01,
396,-2.32e-01,
397,3.52e-01,
398,-1.92e-01,
399,-2.48e-01,
400,-1.36e-01,
401,2.32e-01,
402,-2.08e-01,
403,-2.32e-01,
404,-1.36e-01,
405,7.20e-02,
406,-2.40e-02,
407,2.16e-01,
408,1.12e-01,
409,1.04e-01,
410,2.80e-01,
411,2.40e-02,
412,-1.76e-01,
413,-2.56e-01,
414,3.20e-01,
415,2.64e-01,
416,2.64e-01,
417,-1.84e-01,
418,1.20e-01,
419,-8.80e-02,
420,-2.24e-01,
421,2.96e-01,
422,5.60e-02,
423,-5.36e-01,
424,-3.20e-01,
425,-1.68e-01,
426,1.44e-01,
427,4.80e-02,
428,8.00e-02,
429,-2.48e-01,
430,1.84e-01,
431,6.40e-02,
432,-1.44e-01,
433,-1.12e-01,
434,-7.20e-02,
435,1.44e-01,
436,-6.40e-02,
437,4.48e-01,
438,-2.08e-01,
439,6.40e-02,
440,2.96e-01,
441,-4.80e-02,
442,2.40e-01,
443,-1.76e-01,
444,-8.00e-03,
445,-6.40e-02,
446,2.56e-01,
447,4.80e-02,
448,1.84e-01,
449,-1.28e-01,
450,-5.60e-02,
451,5.60e-02,
452,1.84e-01,
453,2.80e-01,
454,-2.40e-02,
455,-6.40e-02,
456,-2.48e-01,
457,7.20e-02,
458,1.76e-01,
459,3.20e-02,
460,1.12e-01,
461,-2.24e-01,
462,-8.00e-03,
463,5.60e-02,
464,1.04e-01,
465,1.52e-01,
466,-2.88e-01,
467,-1.84e-01,
468,1.12e-01,
469,3.20e-02,
470,-1.44e-01,
471,-1.76e-01,
472,-3.20e-01,
473,-2.32e-01,
474,1.60e-02,
475,-1.68e-01,
476,-1.92e-01,
477,6.40e-02,
478,8.00e-03,
479,3.20e-02,
480,-6.40e-02,
481,8.00e-02,
482,2.40e-02,
483,1.52e-01,
484,-1.44e-01,
485,1.52e-01,
486,-2.08e-01,
487,3.20e-02,
488,-6.40e-02,
489,7.20e-02,
490,-2.96e-01,
491,9.60e-02,
492,-2.48e-01,
493,1.20e-01,
494,8.00e-03,
495,-2.40e-02,
496,1.60e-02,
497,-4.80e-02,
498,1.12e-01,
499,8.00e-02,
500,1.60e-01,
501,2.24e-01,
502,-1.12e-01,
503,-2.32e-01,
504,1.12e-01,
505,7.20e-02,
506,-8.80e-02,
507,-5.60e-02,
508,-5.60e-02,
509,3.60e-01,
510,-1.84e-01,
511,-5.52e-01,
512,4.80e-02,
513,8.00e-02,
514,-4.80e-02,
515,-8.00e-03,
516,-6.40e-02,
517,-1.60e-02,
518,4.80e-02,
519,-1.28e-01,
520,2.64e-01,
521,8.00e-03,
522,1.04e-01,
523,-8.00e-03,
524,-1.28e-01,
525,-5.60e-02,
526,8.00e-02,
527,1.84e-01,
528,1.60e-01,
529,1.44e-01,
530,4.80e-02,
531,4.80e-02,
532,-1.36e-01,
533,-1.60e-02,
534,2.56e-01,
535,1.44e-01,
536,9.60e-02,
537,-1.76e-01,
538,-1.84e-01,
539,-9.60e-02,
540,-2.88e-01,
541,-2.48e-01,
542,-1.12e-01,
543,-1.60e-02,
544,-3.20e-02,
545,-1.84e-01,
546,2.40e-02,
547,2.00e-01,
548,-6.40e-02,
549,6.40e-02,
550,-1.36e-01,
551,4.80e-02,
552,1.60e-01,
553,-1.84e-01,
554,-9.60e-02,
555,-1.28e-01,
556,1.20e-01,
557,3.04e-01,
558,1.20e-01,
559,-2.16e-01,
560,1.20e-01,
561,-1.52e-01,
562,-1.76e-01,
563,-8.00e-03,
564,-2.40e-02,
565,-1.84e-01,
566,-2.40e-02,
567,1.44e-01,
568,-5.60e-02,
569,4.80e-02,
570,1.92e-01,
571,-2.24e-01,
572,1.92e-01,
573,8.00e-03,
574,-2.40e-02,
575,4.80e-02,
576,-9.60e-02,
577,8.00e-02,
578,1.12e-01,
579,-1.52e-01,
580,-1.52e-01,
581,1.76e-01,
582,-6.40e-02,
583,1.92e-01,
584,-5.60e-02,
585,-7.20e-02,
586,4.80e-02,
587,1.60e-02,
588,1.44e-01,
589,1.84e-01,
590,-2.40e-02,
591,-4.80e-02,
592,5.60e-02,
593,-8.80e-02,
594,-2.72e-01,
595,-2.56e-01,
596,1.60e-02,
597,-2.32e-01,
598,-1.44e-01,
599,3.76e-01,
600,8.00e-03,
601,8.00e-02,
602,-8.80e-02,
603,2.24e-01,
604,-1.28e-01,
605,-1.28e-01,
606,-9.60e-02,
607,3.20e-02,
608,1.12e-01,
609,1.20e-01,
610,-5.60e-02,
611,3.44e-01,
612,-8.80e-02,
613,8.00e-02,
614,-1.84e-01,
615,-7.20e-02,
616,6.40e-02,
617,2.40e-02,
618,3.76e-01,
619,-5.60e-02,
620,-1.84e-01,
621,-5.60e-02,
622,6.40e-02,
623,-8.80e-02,
624,-2.96e-01,
625,-3.20e-02,
626,1.20e-01,
627,6.40e-02,
628,2.40e-02,
629,8.00e-03,
630,2.00e-01,
631,-1.12e-01,
632,-1.04e-01,
633,5.60e-02,
634,3.36e-01,
635,1.36e-01,
636,1.12e-01,
637,1.84e-01,
638,1.76e-01,
639,-4.80e-02,
640,-3.76e-01,
641,8.00e-02,
642,-3.20e-02,
643,2.56e-01,
644,-8.00e-03,
645,-9.60e-02,
646,1.20e-01,
647,-4.80e-02,
648,1.44e-01,
649,1.36e-01,
650,1.12e-01,
651,-5.60e-02,
652,-1.76e-01,
653,2.56e-01,
654,7.20e-02,
655,2.16e-01,
656,1.76e-01,
657,-1.36e-01,
658,-1.68e-01,
659,-8.00e-03,
660,1.60e-02,
661,1.04e-01,
662,6.40e-02,
663,7.20e-02,
664,1.84e-01,
665,-9.60e-02,
666,7.20e-02,
667,-6.40e-02,
668,3.52e-01,
669,2.40e-02,
670,-2.56e-01,
671,-1.04e-01,
672,1.84e-01,
673,8.00e-02,
674,-8.80e-02,
675,-1.36e-01,
676,1.52e-01,
677,-4.80e-02,
678,-4.80e-02,
679,4.00e-01,
680,-2.72e-01,
681,-1.44e-01,
682,-8.00e-03,
683,-2.16e-01,
684,-6.40e-02,
685,3.44e-01,
686,2.00e-01,
687,2.40e-02,
688,-8.80e-02,
689,1.20e-01,
690,-5.60e-02,
691,1.60e-01,
692,1.20e-01,
693,4.32e-01,
694,-1.28e-01,
695,1.60e-02,
696,-1.76e-01,
697,8.00e-02,
698,8.00e-02,
699,1.04e-01,
700,-1.52e-01,
701,-2.64e-01,
702,-1.84e-01,
703,-6.40e-02,
704,1.04e-01,
705,-1.60e-02,
706,-4.80e-02,
707,3.12e-01,
708,-2.64e-01,
709,2.40e-02,
710,6.40e-02,
711,2.40e-02,
712,-1.60e-02,
713,-1.28e-01,
714,-1.52e-01,
715,1.20e-01,
716,1.76e-01,
717,1.12e-01,
718,3.52e-01,
719,1.76e-01,
720,1.92e-01,
721,-2.64e-01,
722,5.60e-02,
723,-2.08e-01,
724,-3.20e-02,
725,3.04e-01,
726,2.40e-02,
727,-8.80e-02,
728,-3.20e-02,
729,8.00e-02,
730,-4.80e-02,
731,3.44e-01,
732,-1.36e-01,
733,1.20e-01,
734,1.60e-01,
735,-1.04e-01,
736,-1.92e-01,
737,-5.60e-02,
738,1.92e-01,
739,1.60e-02,
740,1.52e-01,
741,1.20e-01,
742,-1.12e-01,
743,5.92e-01,
744,-1.36e-01,
745,9.60e-02,
746,2.00e-01,
747,3.20e-01,
748,-1.60e-02,
749,8.00e-02,
750,-2.24e-01,
751,-7.20e-02,
752,-8.80e-02,
753,1.44e-01,
754,1.92e-01,
755,1.84e-01,
756,1.36e-01,
757,2.56e-01,
758,1.92e-01,
759,3.36e-01,
760,6.40e-02,
761,7.20e-02,
762,-4.80e-02,
763,-1.60e-02,
764,1.84e-01,
765,2.16e-01,
766,-2.08e-01,
767,6.40e-02,
768,-3.20e-02,
769,1.20e-01,
770,-2.32e-01,
771,-1.92e-01,
772,-9.60e-02,
773,1.04e-01,
774,2.24e-01,
775,4.80e-02,
776,-5.60e-02,
777,6.40e-02,
778,-8.80e-02,
779,1.20e-01,
780,-1.92e-01,
781,-9.60e-02,
782,9.60e-02,
783,-1.52e-01,
784,1.12e-01,
785,-6.40e-02,
786,1.12e-01,
787,1.20e-01,
788,-1.04e-01,
789,-9.60e-02,
790,-1.12e-01,
791,8.00e-03,
792,-1.92e-01,
793,-1.36e-01,
794,3.20e-02,
795,-2.48e-01,
796,-8.00e-03,
797,5.60e-02,
798,-2.88e-01,
799,-1.36e-01,
800,-8.00e-03,
801,-1.92e-01,
802,-1.52e-01,
803,1.12e-01,
804,-5.60e-02,
805,-7.20e-02,
806,-1.76e-01,
807,2.40e-02,
808,-1.04e-01,
809,-1.28e-01,
810,-5.60e-02,
811,-4.80e-02,
812,-1.52e-01,
813,3.76e-01,
814,9.60e-02,
815,2.56e-01,
816,3.44e-01,
817,-8.00e-03,
818,1.52e-01,
819,2.40e-02,
820,-6.40e-02,
821,2.56e-01,
822,-4.72e-01,
823,5.60e-02,
824,-1.12e-01,
825,-1.52e-01,
826,8.00e-02,
827,-1.44e-01,
828,-7.20e-02,
829,-2.40e-02,
830,8.00e-03,
831,-6.40e-02,
832,-5.60e-02,
833,-2.32e-01,
834,2.16e-01,
835,1.12e-01,
836,-3.20e-01,
837,-3.20e-02,
838,1.60e-02,
839,2.40e-01,
840,-1.44e-01,
841,2.00e-01,
842,-9.60e-02,
843,2.40e-02,
844,-2.56e-01,
845,2.72e-01,
846,6.40e-02,
847,2.16e-01,
848,-1.04e-01,
849,-3.20e-01,
850,1.20e-01,
851,-1.84e-01,
852,-1.44e-01,
853,8.00e-03,
854,1.44e-01,
855,-2.08e-01,
856,-2.24e-01,
857,-6.40e-02,
858,-7.20e-02,
859,9.60e-02,
860,-1.04e-01,
861,1.76e-01,
862,1.60e-01,
863,2.56e-01,
864,1.20e-01,
865,2.40e-02,
866,-1.44e-01,
867,1.12e-01,
868,-2.24e-01,
869,5.60e-02,
870,2.40e-01,
871,-1.84e-01,
872,-1.44e-01,
873,6.40e-02,
874,-1.36e-01,
875,1.20e-01,
876,-2.56e-01,
877,9.60e-02,
878,-5.60e-02,
879,8.00e-03,
880,-1.68e-01,
881,-4.80e-02,
882,-2.32e-01,
883,-1.04e-01,
884,-1.36e-01,
885,1.36e-01,
886,-1.68e-01,
887,-7.20e-02,
888,1.84e-01,
889,4.80e-02,
890,-1.76e-01,
891,2.56e-01,
892,1.12e-01,
893,8.00e-02,
894,-2.08e-01,
895,-1.60e-02,
896,1.04e-01,
897,-1.28e-01,
898,-1.68e-01,
899,-2.24e-01,
900,7.20e-02,
901,7.20e-02,
902,2.00e-01,
903,-1.44e-01,
904,4.24e-01,
905,1.36e-01,
906,1.12e-01,
907,-9.60e-02,
908,2.64e-01,
909,3.20e-01,
910,-8.80e-02,
911,-9.60e-02,
912,1.76e-01,
913,-3.84e-01,
914,-2.40e-02,
915,4.32e-01,
916,-1.84e-01,
917,-9.60e-02,
918,-4.80e-02,
919,-1.36e-01,
920,9.60e-02,
921,5.60e-02,
922,1.12e-01,
923,-2.40e-02,
924,1.84e-01,
925,1.04e-01,
926,-2.24e-01,
927,3.76e-01,
928,1.60e-01,
929,-5.60e-02,
930,-1.28e-01,
931,1.84e-01,
932,1.20e-01,
933,9.60e-02,
934,1.20e-01,
935,-9.60e-02,
936,-3.20e-02,
937,-1.92e-01,
938,-2.48e-01,
939,1.36e-01,
940,-4.80e-02,
941,5.68e-01,
942,1.04e-01,
943,-7.20e-02,
944,5.60e-02,
945,7.20e-02,
946,-7.20e-02,
947,-1.28e-01,
948,1.52e-01,
949,7.20e-02,
950,-3.20e-02,
951,-2.40e-02,
952,1.36e-01,
953,8.00e-02,
954,1.12e-01,
955,2.40e-01,
956,8.00e-02,
957,1.60e-02,
958,-2.48e-01,
959,2.40e-01,
960,-2.72e-01,
961,4.80e-02,
962,-3.20e-01,
963,1.44e-01,
964,8.00e-03,
965,-1.44e-01,
966,-1.92e-01,
967,9.60e-02,
968,-2.16e-01,
969,-3.04e-01,
970,1.12e-01,
971,5.60e-02,
972,-1.92e-01,
973,1.76e-01,
974,-1.12e-01,
975,2.40e-01,
976,-2.56e-01,
977,1.84e-01,
978,-2.40e-02,
979,5.60e-02,
980,4.80e-02,
981,5.60e-02,
982,9.60e-02,
983,1.04e-01,
984,-7.20e-02,
985,1.36e-01,
986,-3.20e-02,
987,-4.80e-02,
988,-3.12e-01,
989,3.36e-01,
990,2.56e-01,
991,3.20e-02,
992,-7.20e-02,
993,-1.76e-01,
994,-6.40e-02,
995,7.20e-02,
996,-2.08e-01,
997,-1.84e-01,
998,3.12e-01,
999,-6.40e-02,
1000,-3.20e-02,
1001,8.00e-02,
1002,-2.56e-01,
1003,6.40e-02,
1004,3.20e-02,
1005,1.04e-01,
1006,-3.20e-02,
1007,1.92e-01,
1008,-2.56e-01,
1009,-2.64e-01,
1010,-1.60e-02,
1011,1.60e-02,
1012,-9.60e-02,
1013,1.20e-01,
1014,-6.40e-02,
1015,1.20e-01,
1016,-6.40e-02,
1017,-2.72e-01,
1018,-1.52e-01,
1019,-2.48e-01,
1020,-1.60e-02,
1021,1.20e-01,
1022,1.36e-01,
1023,3.36e-01,
1024,-4.16e-01,
1025,8.00e-02,
1026,-1.44e-01,
1027,-3.20e-01,
1028,7.20e-02,
1029,2.40e-02,
1030,-1.12e-01,
1031,-1.52e-01,
1032,-2.16e-01,
1033,3.04e-01,
1034,-1.36e-01,
1035,-1.60e-02,
1036,-3.36e-01,
1037,-5.60e-02,
1038,-1.28e-01,
1039,1.36e-01,
1040,1.04e-01,
1041,1.52e-01,
1042,1.92e-01,
1043,3.84e-01,
1044,-8.00e-03,
1045,-4.40e-01,
1046,-4.80e-02,
1047,-1.68e-01,
1048,3.20e-02,
1049,2.40e-02,
1050,3.60e-01,
1051,-8.00e-03,
1052,-6.40e-02,
1053,-7.20e-02,
1054,-8.00e-03,
1055,-2.40e-02,
1056,2.56e-01,
1057,2.16e-01,
1058,8.00e-03,
1059,-1.92e-01,
1060,-2.88e-01,
1061,-9.60e-02,
1062,-2.08e-01,
1063,4.80e-02,
1064,2.56e-01,
1065,-7.20e-02,
1066,-4.32e-01,
1067,-3.20e-02,
1068,-4.80e-02,
1069,-1.04e-01,
1070,1.12e-01,
1071,2.40e-02,
1072,-9.60e-02,
1073,2.80e-01,
1074,1.76e-01,
1075,-1.28e-01,
1076,2.16e-01,
1077,3.52e-01,
1078,1.12e-01,
1079,-1.84e-01,
1080,-1.68e-01,
1081,3.84e-01,
1082,1.60e-02,
1083,-4.80e-02,
1084,-8.80e-02,
1085,-1.44e-01,
1086,2.72e-01,
1087,1.60e-02,
1088,-8.00e-03,
1089,-1.04e-01,
1090,-1.60e-02,
1091,3.20e-02,
1092,3.20e-02,
1093,-8.80e-02,
1094,-4.80e-02,
1095,9.60e-02,
1096,-5.60e-02,
1097,-1.36e-01,
1098,-4.80e-02,
1099,8.00e-02,
1100,-2.96e-01,
1101,1.60e-01,
1102,1.60e-01,
1103,-8.00e-03,
1104,-1.92e-01,
1105,7.20e-02,
1106,3.20e-02,
1107,8.00e-02,
1108,4.80e-02,
1109,-5.60e-02,
1110,2.96e-01,
1111,2.64e-01,
1112,7.20e-02,
1113,-3.76e-01,
1114,-8.00e-03,
1115,1.60e-02,
1116,6.40e-02,
1117,8.00e-02,
1118,-2.48e-01,
1119,-2.08e-01,
1120,1.20e-01,
1121,8.00e-02,
1122,-1.84e-01,
1123,-2.40e-02,
1124,1.36e-01,
1125,-7.20e-02,
1126,5.60e-02,
1127,-1.04e-01,
1128,9.60e-02,
1129,1.04e-01,
1130,4.80e-02,
1131,-2.24e-01,
1132,2.64e-01,
1133,-3.20e-02,
1134,-6.40e-02,
1135,1.60e-01,
1136,-1.76e-01,
1137,9.60e-02,
1138,1.60e-01,
1139,-1.84e-01,
1140,-4.80e-02,
1141,-4.80e-02,
1142,1.92e-01,
1143,-2.48e-01,
1144,2.16e-01,
1145,1.20e-01,
1146,1.60e-01,
1147,-1.28e-01,
1148,8.00e-02,
1149,4.80e-02,
1150,-1.28e-01,
1151,-1.36e-01,
1152,-1.04e-01,
1153,8.00e-03,
1154,-2.40e-02,
1155,-1.28e-01,
1156,-3.12e-01,
1157,-1.36e-01,
1158,-7.20e-02,
1159,-3.20e-02,
1160,-2.64e-01,
1161,1.60e-01,
1162,8.00e-03,
1163,8.00e-03,
1164,5.60e-02,
1165,-4.00e-01,
1166,-7.20e-02,
1167,1.36e-01,
1168,-2.08e-01,
1169,1.52e-01,
1170,6.40e-02,
1171,-2.40e-02,
1172,-3.20e-02,
1173,-1.12e-01,
1174,-1.44e-01,
1175,-7.20e-02,
1176,8.00e-02,
1177,-4.80e-02,
1178,2.00e-01,
1179,-5.60e-02,
1180,2.40e-02,
1181,-8.00e-03,
1182,7.20e-02,
1183,1.60e-01,
1184,-1.12e-01,
1185,2.72e-01,
1186,-7.20e-02,
1187,3.36e-01,
1188,1.60e-02,
1189,1.52e-01,
1190,6.40e-02,
1191,-7.20e-02,
1192,7.20e-02,
1193,1.60e-02,
1194,7.20e-02,
1195,-1.60e-02,
1196,1.76e-01,
1197,-1.04e-01,
1198,-8.00e-03,
1199,2.64e-01,
1200,1.60e-01,
1201,-3.92e-01,
1202,2.32e-01,
1203,8.00e-02,
1204,-2.16e-01,
1205,-4.80e-02,
1206,-3.60e-01,
1207,4.48e-01,
1208,-9.60e-02,
1209,6.40e-02,
1210,8.00e-03,
1211,-1.60e-02,
1212,7.20e-02,
1213,-2.40e-02,
1214,2.16e-01,
1215,5.60e-02,
1216,-1.12e-01,
1217,4.00e-01,
1218,6.40e-02,
1219,4.00e-01,
1220,4.80e-02,
1221,8.00e-03,
1222,1.44e-01,
1223,1.44e-01,
1224,-1.12e-01,
1225,2.32e-01,
1226,2.64e-01,
1227,-1.12e-01,
1228,-2.48e-01,
1229,-1.84e-01,
1230,6.40e-02,
1231,1.04e-01,
1232,4.80e-02,
1233,1.04e-01,
1234,3.76e-01,
1235,-9.60e-02,
1236,1.76e-01,
1237,1.76e-01,
1238,-3.04e-01,
1239,8.00e-03,
1240,1.76e-01,
1241,-2.40e-02,
1242,-6.40e-02,
1243,-8.80e-02,
1244,-2.24e-01,
1245,1.60e-02,
1246,3.20e-02,
1247,1.44e-01,
1248,-3.20e-02,
1249,-2.40e-02,
1250,3.20e-02,
1251,-9.60e-02,
1252,-7.20e-02,
1253,1.36e-01,
1254,-3.20e-02,
1255,2.40e-02,
1256,1.92e-01,
1257,8.00e-02,
1258,1.04e-01,
1259,1.44e-01,
1260,-2.72e-01,
1261,1.36e-01,
1262,-8.00e-03,
1263,-1.04e-01,
1264,-2.08e-01,
1265,-8.00e-03,
1266,1.36e-01,
1267,-7.20e-02,
1268,4.80e-02,
1269,1.84e-01,
1270,2.40e-01,
1271,-1.44e-01,
1272,-5.60e-02,
1273,8.00e-02,
1274,-2.96e-01,
1275,4.80e-02,
1276,-6.40e-02,
1277,5.60e-02,
1278,1.76e-01,
1279,-2.40e-02,
1280,-2.96e-01,
1281,-1.36e-01,
1282,-8.00e-03,
1283,1.76e-01,
1284,6.40e-02,
1285,-3.12e-01,
1286,1.44e-01,
1287,1.20e-01,
1288,3.36e-01,
1289,-6.40e-02,
1290,6.40e-02,
1291,-3.20e-01,
1292,-7.20e-02,
1293,5.60e-02,
1294,3.44e-01,
1295,-5.60e-02,
1296,-7.20e-02,
1297,1.84e-01,
